customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response,silver_intent,label_method
503179,503177,Fri Dec 01 19:49:30 +0000 2017,@VirginTrains on the 17.50 from Birmingham to euston.  now being told we won't arrive until 20.10. do we get compensation?,@235241 Delay Repay compensation is available to those who have been caught up in disruption and delayed by over 30 minutes. Please claim via our Delay Repay form here - https://t.co/hg5upo75tl ^MM,refund_compensation,conservative_customer_response_rules
503185,503183,Fri Dec 01 19:49:15 +0000 2017,"@VirginTrains Awaiting delayed (1h23m) 1941 PRE-GLC with reservation ticket, can I get on the next available train?",@235243 We don't have an update on this service at the moment.Sorry to hear about your experience while travelling with us. Live Updates can be found via https://t.co/qg151Xo7Jf  ^MM,train_status,conservative_customer_response_rules
503188,503187,Fri Dec 01 19:48:42 +0000 2017,@VirginTrains My friend is due to travel on the 19:40 Euston to Manchester Piccadilly will they be able to?,@235244 We don't have an update on this service at the moment.Sorry to hear about your experience while travelling with us. Live Updates can be found via https://t.co/MoJYrRytw6  ^MM,train_status,conservative_customer_response_rules
503190,503189,Fri Dec 01 19:39:10 +0000 2017,@127472 it will be a month on Monday since I submitted my complaint to the @VirginTrains team.. Not impressed with how sluggish and nonchalant the process is.. Please help,"@235245 @127472 It can take this long, the team will be in touch as soon as possible, David ^MW",complaint_feedback,conservative_customer_response_rules
503192,503191,Fri Dec 01 20:01:45 +0000 2017,@VirginTrains I have tickets to travel on 22nd Dec.  Can we use any time train instead of the one we are scheduled to be on,"@235246 2/2 strike action, you can receive a full refund from point of purchase. If you do wish to travel and your train is cancelled, you can board the service before or after your booked train. We will try our best to accommodate all passengers once on our trains ^MM",train_status,conservative_customer_response_rules
503192,503193,Fri Dec 01 20:01:45 +0000 2017,@VirginTrains I have tickets to travel on 22nd Dec.  Can we use any time train instead of the one we are scheduled to be on,@235246 1/2 We don't have a timetable in place for these dates yet. Once we do we will post it for our customers to see. All up to date information can be found here https://t.co/zjfzOVqxrc. We are making every effort to run a majority of services. If you wish to not travel due to,train_status,conservative_customer_response_rules
503199,503198,Fri Dec 01 19:56:19 +0000 2017,@VirginTrains do I get money back from my train that was meant to leave Birmingham new street at 17.50 didn’t leave till 18.10. Now not getting in to Euston till 8.30?? Because it’s been over 2 hours Its 45 minutes later than meant to arrive??,@235249 Delay Repay compensation is available to those who have been caught up in disruption and delayed by over 30 minutes. Please claim via our Delay Repay form here - https://t.co/v2F1XYIfEP ^MM,refund_compensation,conservative_customer_response_rules
503203,503202,Fri Dec 01 19:33:12 +0000 2017,@VirginTrains Still not here is there any update at all,@235251 Currently running 41 mins late ^MW,train_status,conservative_customer_response_rules
503205,503204,Fri Dec 01 18:53:52 +0000 2017,@VirginTrains any update on 19.07 services from Euston to Liverpool lime street,"@235251 That should be running, Katie ^MW",train_status,conservative_customer_response_rules
503207,503206,Fri Dec 01 19:32:33 +0000 2017,@VirginTrains I’m due to get the 20:40 train from Euston to Stockport. What should I do? Will the 21:00 be running?,@235252 That service should run as booked Amy ^MW,train_status,conservative_customer_response_rules
504626,504628,Fri Dec 01 20:59:52 +0000 2017,@VirginTrains Yeah - here you go :) https://t.co/vFGYR7X9oV,"@235672 Thanks, this will mean that the Advance tickets haven't been released yet. They must have been pushed back but should be released soon Martin ^MW",fare_price,conservative_customer_response_rules
504634,504633,Fri Dec 01 20:40:38 +0000 2017,@VirginTrains can you please tell me what time the 19:47 train from Liverpool Lime Street will be arriving at Watford Junction please?,@235674 We don't have an update on this service at the moment. Live Updates can be found via https://t.co/Jh59iIq2RO  ^MM,train_status,conservative_customer_response_rules
504637,504635,Fri Dec 01 20:38:27 +0000 2017,@VirginTrains I’m not. I’m waiting at Crewe to get to Leicester. I’m going to be stranded at Nuneaton for an age waiting because you’ve made me miss my connection AGAIN,"@235675 If you've missed your last connection, please speak to the station staff ^MM",station_facilities,conservative_customer_response_rules
504642,504641,Fri Dec 01 20:29:37 +0000 2017,Brilliant. First train journey in over a month and I’m delayed and will be stranded for hours again @VirginTrains,"@235675 Sorry to hear this, which service are you on? ^MW",train_status,conservative_customer_response_rules
504647,504646,Fri Dec 01 20:37:08 +0000 2017,@VirginTrains I hope you sort out a taxi service from Nuneaton to Leicester at 21:50 when she arrives. Not at all happy about her having to wait 1h30m for the next train because of your train delays (again). It’s frankly the least you can do. @235675,"@235676 If there's no trains, we will get you moving by road, just male the team aware at the station ^MW",train_status,conservative_customer_response_rules
504659,504657,Fri Dec 01 20:35:08 +0000 2017,"@VirginTrains is first class declassified on your delayed services this eve, and are seat reservations in place still?","@235679 The Train Manager will announce en route, Owen ^MW",seat_reservation,conservative_customer_response_rules
504661,504660,Fri Dec 01 20:31:50 +0000 2017,@VirginTrains OMG worst customer service ever. Contact me direct now to discuss the absolutely diabolical attitude of your train manager. I am disgusted and will not let this go #CustomerService #worstcustomerservice #whereisyourcustomerservice #awfulmanager #awfulservice,"@235680 Sorry to hear about your experience while travelling with us, this can be escalated further with Customer Relations via the online complaints link - https://t.co/ecYxQjKTm9 ^MM",complaint_feedback,conservative_customer_response_rules
504665,504664,Fri Dec 01 20:29:28 +0000 2017,@VirginTrains hi. On the delayed &amp; declassified 19:15 Manc Pic -&gt; Euston with a 1st class ticket. Will I get a full refund? Managed to get one of the last sandwiches in the shop 😩,@235682 You can claim the difference here - https://t.co/B6B9Hg3mYm ^MW,refund_compensation,conservative_customer_response_rules
506323,506322,Fri Dec 01 21:15:32 +0000 2017,@VirginTrains train cancelled from Euston to Crewe 20:40 there will b no connection to Hartford how do I get from Crewe to Hartford tonight,@236164 Please speak to station staff at Crewe and they will assist you with this ^MW,train_status,conservative_customer_response_rules
506326,506324,Fri Dec 01 21:09:48 +0000 2017,@VirginTrains  please tell me why although the 17:10 London Euston train left half an hour late I'm arriving to Bangor over an hour late? I'm aware that there has been overhead damage on the line but wasn't that Milton Keynes? So I ask; refund? Or do you disappoint me every time?,"@236165 Looks like a mixture of a unit swap and following other late runners, Tim ^MW",refund_compensation,conservative_customer_response_rules
506329,506328,Fri Dec 01 21:12:10 +0000 2017,@VirginTrains is my partner allowed to stay on until bham rather than change at crewe?,"@236166 They will need to stick to the stations listed on the ticket, Andy ^MW",station_facilities,conservative_customer_response_rules
506326,506327,Fri Dec 01 21:09:48 +0000 2017,@VirginTrains  please tell me why although the 17:10 London Euston train left half an hour late I'm arriving to Bangor over an hour late? I'm aware that there has been overhead damage on the line but wasn't that Milton Keynes? So I ask; refund? Or do you disappoint me every time?,"@236165 You can claim here, Tim - https://t.co/jpfbtKSDIp ^MW",refund_compensation,conservative_customer_response_rules
506333,506332,Fri Dec 01 21:05:41 +0000 2017,@VirginTrains hi any idea what time the 9.24 out of crewe to Nuneaton will leave crewe?,@236166 We don't have an update on this service at the moment. Live Updates can be found via https://t.co/Yjtz2zattY  ^MM,train_status,conservative_customer_response_rules
506338,506337,Fri Dec 01 21:05:22 +0000 2017,When you email @VirginTrains 3 times since the 7TH JULY regarding delay repay and not once receiving a response. It’s nearly the 7th of December. Great service. Yet here I am on another Friday night spending my money on a virgin train. @127472,@236167 If you can DM us with the VT reference number tomorrow we can investigate further ^MW,refund_compensation,conservative_customer_response_rules
506341,506340,Fri Dec 01 21:03:44 +0000 2017,@236168 @VirginTrains Hilarious.... I was asking a simple question that required a yes or no response,"@235683 @236168 We are extremely busy this evening, sorry for the delay. Do you still require assistance? ^MM",train_status,conservative_customer_response_rules
506344,506342,Fri Dec 01 20:52:10 +0000 2017,@VirginTrains hi. Is the 19:40 from London Euston still running ? Thanks!,"@236169 To which station, James? ^MM",train_status,conservative_customer_response_rules
506343,506345,Fri Dec 01 21:05:35 +0000 2017,@VirginTrains Stafford,@236169 It is running but 70 mins late ^MW,train_status,conservative_customer_response_rules
489304,506347,Fri Dec 01 20:50:41 +0000 2017,@VirginTrains Will this problem be fixed by tomorrow morning as I have an important journey to Stockport from Euston 08.00?,@191624 We expect to run a full service tomorrow ^MM,train_status,conservative_customer_response_rules
506350,506348,Fri Dec 01 20:50:36 +0000 2017,@VirginTrains Ah.,@236170 We don't have an update on this service at the moment. Live Updates can be found via https://t.co/nvOnMip2I6  ^MM,train_status,conservative_customer_response_rules
506357,506356,Fri Dec 01 20:48:18 +0000 2017,@VirginTrains is the 22.30 Euston to Wolverhampton likely to run tonight?,@236172 This service is still booked to run ^MM,train_status,conservative_customer_response_rules
506362,506364,Fri Dec 01 21:19:11 +0000 2017,@VirginTrains two adult off peak returns. Left w app £31. Right on website £59. Same trains. Both off peak return. No other railcards. https://t.co/8ZbMWT8lNX,@236174 One looks like an Off-peak return and the other an Off-peak Day return ^MW,fare_price,conservative_customer_response_rules
507860,507859,Fri Dec 01 21:45:33 +0000 2017,"@VirginTrains quick question following the delayed journey to cwb from eus 17:10 tonight. 
If you buy your tix online at virgin trains do you pay the refund for the delay directly back to me or do I have to apply for it?","@236613 Depends on the ticket, can we see it please? ^MW",refund_compensation,conservative_customer_response_rules
507862,507861,Fri Dec 01 21:51:31 +0000 2017,@VirginTrains 2 hours on your MASSIVELY delayed 19:00 from Euston to Manchester £150 for a ticket in first class .... no sign of any member of staff.... not cool guys ... not cool!,"@148082 Sorry to hear about your experience while travelling with us, this can be escalated further with Customer Relations via the online complaints link - https://t.co/t20UbyOCSn ^MM",complaint_feedback,conservative_customer_response_rules
507870,507869,Fri Dec 01 21:45:07 +0000 2017,@VirginTrains what time will the train leaving Preston at 10pm get to Ldn Euston? Lack of information has been provided #unhappyinpreston,"@236615 Can't see that service, are you sure it leaves then? ^MW",train_status,conservative_customer_response_rules
507872,507874,Fri Dec 01 22:03:31 +0000 2017,@VirginTrains So no trains and a delay repay claim ? Thanks,@140478 Please claim here - https://t.co/4dhVTAk4WB ^MW,refund_compensation,conservative_customer_response_rules
507876,507875,Fri Dec 01 21:38:42 +0000 2017,@VirginTrains hi - if we go to Euston is there any chance of getting a train and if not will our tickets be valid on thameslink? Thanks,@140478 Where to? ^MW,booking_ticket,conservative_customer_response_rules
507887,507885,Fri Dec 01 21:41:26 +0000 2017,@VirginTrains  https://t.co/Btk2LVuNFa,"@236618 Ok, and what are station staff saying now, Judith as you should be allowed to travel one way or another? ^MW",station_facilities,conservative_customer_response_rules
507891,507890,Fri Dec 01 21:32:05 +0000 2017,@VirginTrains when am I going to get home :( very disappointed that the cross country won't let me on when your train is 1.30hrs late on a Friday night and it's freezing!,@236618 Which service are you taking? ^MW,train_status,conservative_customer_response_rules
507894,507892,Fri Dec 01 21:40:03 +0000 2017,@VirginTrains I have left a brown Zara bag on the 18:50 train to London Euston containing a coat. Please help me find it? I have called lost property but isn't open until monday,"@234753 Oh no, please leave a message with lost property on 03331 031 031 option 1, 3 and if found they will call you back to advise. A message will need to be left however ^MW",lost_property,conservative_customer_response_rules
507900,507899,Fri Dec 01 21:38:00 +0000 2017,@VirginTrains Yes but I'm complaining about the lack of communication not the delay? Don't care if it's delayed just that we should have more updates,"@236621 That's fair enough and we'll get it passed on, Lauren ^MW",complaint_feedback,conservative_customer_response_rules
507904,507903,Fri Dec 01 21:31:53 +0000 2017,@VirginTrains Yeah that's not helpful? Announcer also said something equally vague 40 minutes ago..,"@236621 We know it's not ideal but due to the major disruption today, we can't provide a more accurate ETA I'm afraid ^MW",train_status,conservative_customer_response_rules
507906,507905,Fri Dec 01 21:27:40 +0000 2017,@VirginTrains 20:15 from Manchester,"@236621 That service should be leaving soon, Lauren. Apologies for the delays ^MW",train_status,conservative_customer_response_rules
507908,507907,Fri Dec 01 21:25:48 +0000 2017,@VirginTrains get there's delays today but more updates on when the train will actually move would be nice! Train manager get on 20 mins ago,"@236621 Which service is this, Lauren? ^MW",train_status,conservative_customer_response_rules
507919,507918,Fri Dec 01 21:22:16 +0000 2017,@VirginTrains there seems to be some 'severe disruption' with in Wigan...any chance you could elaborate? Worried I'll miss my connecting train in Wolverhampton..,"@236623 We haven't heard about this, Stella. We will hopefully know more soon ^MW",train_status,conservative_customer_response_rules
507921,507920,Fri Dec 01 21:27:15 +0000 2017,40 mins stuck on motionless train at Manchster Piccadilly. No announcements. Be nice if @VirginTrains would at least assure me I'll be home for Christmas,@210580 We will get you home by the but please claim for the delay here - https://t.co/10B9aD1YLv ^MW,train_status,conservative_customer_response_rules
509168,509166,Fri Dec 01 22:23:45 +0000 2017,"slowly losing my mind on this increasingly delayed @VirginTrains service. So much so I’ve turned the WiFi off because there’s no connection, so now I’ll smash my 4G instead of a large gin. A rock and roll Friday night 🕺🏼🤦🏼‍♀️ https://t.co/1SnG9Deyo5",@233920 Sorry to hear about your experience while travelling with us today. Live Updates can be found via https://t.co/D5qYT1yTG9 ^MM,wifi_connectivity,conservative_customer_response_rules
509175,509174,Fri Dec 01 22:11:53 +0000 2017,"One company I hate dealing with, on the other hand, is @VirginTrains ... WOW you have 2 websites and 2 apps that are impossible to use and super confusing. Booking on one website and not letting me access my tickets 😡 you suck.","@233828 Have you spoken to the aftersales team on 0344 556 5650 about this, Hannah ^MW",ticket_change,conservative_customer_response_rules
509179,509176,Fri Dec 01 22:13:54 +0000 2017,@VirginTrains running late from London - probably not their fault. But then abandoned Shropshire passengers in Wolverhampton. Poor show.,"@236961 Afraid so due to the issues earlier today, Teresa ^MW",train_status,conservative_customer_response_rules
509186,509184,Fri Dec 01 22:13:51 +0000 2017,@VirginTrains hiya - how does delay repay work when some of the journey was made on a different TOC?  Going to be very late into Glasgow tonight,"@236963 What journey did you take, Simon ^MM",refund_compensation,conservative_customer_response_rules
509188,509187,Fri Dec 01 22:10:46 +0000 2017,@VirginTrains I was told full refund minus £10 on the phone,"@236964 I see, might be worth asking to speak to a manager about this ^MW",refund_compensation,conservative_customer_response_rules
509190,509189,Fri Dec 01 22:08:20 +0000 2017,"@VirginTrains Can't think of a better way to spend a Friday than turning up to Euston, finding out all trains are delayed indefinitely, giving up and going home, then being told I have to pay £10 for a refund. Thanks!",@236964 You should have been able to claim a full refund due to these issues ^MW,refund_compensation,conservative_customer_response_rules
509195,509194,Fri Dec 01 22:02:03 +0000 2017,@VirginTrains Are you expecting to be running a normal service tomorrow morning? I'm booked on the 10:37 from Watford junction to Birmingham,@236965 We expect to run a normal service tomorrow ^MM,train_status,conservative_customer_response_rules
509197,509196,Fri Dec 01 22:04:47 +0000 2017,Horrendous 2 hour delay on @VirginTrains tonight. Understand problems but just want to get home!,"@236966 Sorry for your expereince, Katy. Delay Repay compensation is available to those who have been caught up in disruption and delayed by over 30 minutes. Please claim via our Delay Repay form here - https://t.co/pSqu2ov1Rb ^MM",train_status,conservative_customer_response_rules
509200,509198,Fri Dec 01 22:01:15 +0000 2017,Has anyone ever managed to get through to lost property at kings cross or @VirginTrains? Nearly a week and no one answers 😡,@231524 This is one for @120576 ^MM,lost_property,conservative_customer_response_rules
509203,509201,Fri Dec 01 21:59:23 +0000 2017,"@VirginTrains an hour and ten minutes late, absolutely appalling",@236967 Delay Repay compensation is available to those who have been caught up in disruption and delayed by over 30 minutes. Please claim via our Delay Repay form here - https://t.co/tSDzVv5gkU ^MM,train_status,conservative_customer_response_rules
510967,510966,Fri Dec 01 22:51:15 +0000 2017,@VirginTrains the train I am on has been delayed by 2 hours... Why is that and what can I get for this massive inconvenience? 😴😴😩😩,@237432 Delay Repay compensation is available to those who have been caught up in disruption and delayed by over 30 minutes. Please claim via our Delay Repay form here - https://t.co/Z3i6v1G6Yl ^MM,train_status,conservative_customer_response_rules
510976,510973,Fri Dec 01 22:48:43 +0000 2017,@VirginTrains when is this Crewe train departing Preston...this is a joke! 😡,"@237434 Which exact service, Mia? ^MW",train_status,conservative_customer_response_rules
510979,510978,Fri Dec 01 22:48:40 +0000 2017,"Thanks @VirginTrains for stopping journey short of final destination at nearly 11pm, 81 minuted late.. next train now also delayed in nearly an hours time",@237435 Delay Repay compensation is available to those who have been caught up in disruption and delayed by over 30 minutes. Please claim via our Delay Repay form here - https://t.co/v2F1XYIfEP ^MM,train_status,conservative_customer_response_rules
510983,510982,Fri Dec 01 22:44:23 +0000 2017,@VirginTrains and it continued. No carering/drinks in first class or info about how to get them.  No staff to ask all the way to Manchester.,@237436 Would you be looking to make a complaint today? ^MW,complaint_feedback,conservative_customer_response_rules
510991,510990,Fri Dec 01 22:41:16 +0000 2017,@VirginTrains But you have delayed me by approx 2 hours.,"@235675 I see, just enter our journey details with us and the system will work out the full delay ^MW",train_status,conservative_customer_response_rules
510993,510992,Fri Dec 01 22:38:35 +0000 2017,@VirginTrains trying to fill in the delay compensation form but it won’t let me enter Leicester as my destination.,"@235675 You can only claim from our stations, Hayley ^MM",refund_compensation,conservative_customer_response_rules
489285,510994,Fri Dec 01 22:40:43 +0000 2017,@VirginTrains Might be time to invest some of these ridiculous fares you charge into improving the network? Maybe then we can go a day without delays?,"@237437 Most delays are out of our control and we operate trains only, not look after maintenance of the railway ^MW",fare_price,conservative_customer_response_rules
511002,511000,Fri Dec 01 22:33:55 +0000 2017,@VirginTrains do you know what’s going on at carnforth. When will we arrive into Lancaster. Sat outside it at the moment 🙄🙄,"@237440 Which exact service are you on, Liv? ^MW",train_status,conservative_customer_response_rules
511005,511003,Fri Dec 01 22:31:30 +0000 2017,@VirginTrains VERY unhappy that the 18.40 glasgow to Milton Keynes train had been delayed for an hour sat here not moving 😡,"@237439 Sorry to hear that, Gillian. There have been major delays today but please make a claim here - https://t.co/s1RM0KXcnT ^MW",train_status,conservative_customer_response_rules
511009,511006,Fri Dec 01 22:25:56 +0000 2017,"So the hour long delay on @VirginTrains is an absolute pain but 👏👏👏to staff for explaining length and reasons for delay. Makes a difference. 👍👌
I bet Virgin staff just want to go home as well. 😤 😴","@237441 Sorry for your experience, Catherine. Delay Repay compensation is available to those who have been caught up in disruption and delayed by over 30 minutes. Please claim via our Delay Repay form here - https://t.co/v2F1XYIfEP ^MM",train_status,conservative_customer_response_rules
511007,511010,Sat Dec 02 22:12:40 +0000 2017,@VirginTrains Hello @VirginTrains. I bought my ticket on your website so should be eligible for an automatic refund. Is it processed over the weekend? I've had no email yet. Thanks for your help.,@237441 Its an automated system so it definitely works weekends :) you should receive it soon. If not use the delay repay link provided earlier ^OL,refund_compensation,conservative_customer_response_rules
512208,512206,Fri Dec 01 23:20:41 +0000 2017,"My train is delayed 2 hours, now sat on the track just before my stop. Train manager has no idea how long or why...great job @VirginTrains, pretty let down here","@237793 The Train Manager will announce as soon as more is known, Luke ^MW",train_status,conservative_customer_response_rules
512207,512209,Fri Dec 01 23:30:00 +0000 2017,"@VirginTrains I understand that, but what about the 1hr + delay I had leaving Euston?",@237793 That will be due to the service arriving late because of earlier disruption ^MW,train_status,conservative_customer_response_rules
512227,512225,Fri Dec 01 23:13:00 +0000 2017,@VirginTrains I'm heading south!... just need some information please.,@237797 We will update as soon as we know more and stations will make announcements ^MW,station_facilities,conservative_customer_response_rules
512244,512243,Fri Dec 01 22:51:39 +0000 2017,"@VirginTrains Help me Vir-Gin-Wan Kenobi, you're my only hope. Friend arrived at Manchester Picadilly around 9.10pm; left wallet in an M&amp;S food bag in Carriage D, seat 39. Been collected by your lovely cleaning staff. Any chance of a reunion?!","@237800 Lost Property can be contacted on 03331 031 031 option 1, 3 ^MM",lost_property,conservative_customer_response_rules
484280,484281,Fri Dec 01 14:26:09 +0000 2017,I know Twitter is a platform renowned for a moan or 2 but I'm going to change that... the staff on @VirginTrains (1st) are simply brilliant!,@230226  😃  ^OL,train_status,conservative_customer_response_rules
513303,513302,Fri Dec 01 23:36:13 +0000 2017,@VirginTrains any idea what the situation will be tomorrow morning as  I’m travelling to Preston?,"@238113 We're hoping to have a full service, keep checking here however - https://t.co/DGaehLahC8 ^MW",train_status,conservative_customer_response_rules
513306,513305,Fri Dec 01 23:34:07 +0000 2017,"@VirginTrains due to be travelling from Euston to Manchester on the 9.20am, if that is cancelled, what is our best route? Plus we have first class tickets so can we use first class on an alternative route?","@238114 It would be a case of travelling on the next service, Rebecca ^MW",train_status,conservative_customer_response_rules
513311,513309,Fri Dec 01 23:31:43 +0000 2017,@VirginTrains When will the issues be fixed? It’s literally 100 yards from the platform. Just let people off.,@238115 Asap we hope but more will be announced when known ^MW,train_status,conservative_customer_response_rules
513313,513312,Fri Dec 01 23:23:02 +0000 2017,@VirginTrains why are trains sitting outside of wilmslow not moving?,@238115 There's an issue at Manchester Benji. Apologies for the delays ^MW,train_status,conservative_customer_response_rules
514458,514457,Sat Dec 02 00:06:38 +0000 2017,@VirginTrains any idea when next eus departure to MKC is?,@238459 00:34 London Midland service Euston - Northampton ^OL,train_status,conservative_customer_response_rules
515718,515716,Sat Dec 02 00:40:32 +0000 2017,"@VirginTrains I normally love you guys, but today, London to Liverpool was just terrible.","@238820 It's been terrible everywhere today, Junel. I can only apologise. Send us your feedback here &gt; https://t.co/25Vqfnctwg  ^OL",complaint_feedback,conservative_customer_response_rules
512210,515724,Sat Dec 02 00:28:30 +0000 2017,@237793 @VirginTrains Compensation ? @virgintrains,@238822 @237793 Use this link! &gt; https://t.co/Em57Wv2jgd  ^OL,refund_compensation,conservative_customer_response_rules
519101,519100,Sat Dec 02 01:56:48 +0000 2017,"@VirginTrains I'm more than happy to write an open letter style public complaint. It seems like you are unable and or willing to even appropriately deal with #CustomerComplaints. We are talking really, really basic things. My request for a seat reservation is incredibly simple, but not for you","@231534 Hi Owen, I am unsure of what reservation you need. Looking back over the thread you allude to contacting a complaints number? I am sure i can help with a bit more elaboration to your query ^OL",complaint_feedback,conservative_customer_response_rules
526834,526832,Sat Dec 02 07:19:02 +0000 2017,"@VirginTrains 06:19, was delayed around 10 mins when I boarding",@241928 This service will now run through to London Euston. ^BT,train_status,conservative_customer_response_rules
526836,526835,Sat Dec 02 07:14:40 +0000 2017,"@VirginTrains From Stafford to London Euston, the announcement said it will stop at Milton Keynes",@241928 What timed service are you on? ^BT,train_status,conservative_customer_response_rules
526838,526837,Sat Dec 02 06:59:44 +0000 2017,"@VirginTrains I am on the train to London, but it said that if won't be terminated there anymore...what should I do...",@241928 Which service are you travelling on? ^BT,train_status,conservative_customer_response_rules
526845,526842,Sat Dec 02 07:18:03 +0000 2017,@VirginTrains @22431 What about Chiltern - cos I’ve got to get to London when I’ve been to Birmingham #musicianproblems,@241930 @22431 Which service are you booked on today? Services are now running through to London Euston. ^BT,train_status,conservative_customer_response_rules
526844,526846,Sat Dec 02 07:27:19 +0000 2017,@VirginTrains Am on the 9.49 carlilse to london euston is it running ok,@241931 Service is showing as departing on time but may meet with some delay due to  damage to the overhead wires between London Euston and Watford Junction. ^BT,train_status,conservative_customer_response_rules
526847,526848,Sat Dec 02 07:39:37 +0000 2017,@VirginTrains And what if am delayed i hav to b at bognor regis by 16:00 as i hav pple waiting,@241931 If you are delayed you can apply for delay repay here https://t.co/TnMr01OWmi But as advised service is showing to run on time. ^BT,train_status,conservative_customer_response_rules
526853,526851,Sat Dec 02 07:16:31 +0000 2017,"@VirginTrains I’m on the 5:25 from Manchester, arriving at Milton Keynes now",@241932 This service will now run as scheduled and will run through to London Euston. ^BT,train_status,conservative_customer_response_rules
526855,526854,Sat Dec 02 07:10:06 +0000 2017,@VirginTrains train to Euston from Manchester cancelled as of Milton Keynes. How do we get to London? Will there be replacement buses? Thanks,@241932 Which service are you travelling on today? ^BT,train_status,conservative_customer_response_rules
526859,526856,Sat Dec 02 07:16:24 +0000 2017,@VirginTrains I’m travelling on the 12.30 Birmingham new street to Euston. Which has been cancelled! Which train times can they be used on? Alternative?,@241933 You will be able to board the next available service with your ticket. ^BT,train_status,conservative_customer_response_rules
526858,526861,Sat Dec 02 07:34:13 +0000 2017,@VirginTrains Could you please confirm which time train this is?,@241933 There is a 12:33 London Midland service which will arrive into Euston at 14:46 or a 12:50 Virgin Trains service which will arrrive at 14:13. These will be met with some delay due to disruption. ^BT,train_status,conservative_customer_response_rules
526864,526862,Sat Dec 02 07:16:13 +0000 2017,@VirginTrains All your Trains from London Euston appear affected looking at your website but Staff at station inform me that Trains are running and I can use the train before or after my scheduled but cancelled train - please confirm if incorrect,@241934 Are you travelling today Steve? ^BT,train_status,conservative_customer_response_rules
526868,526866,Sat Dec 02 07:14:59 +0000 2017,"@VirginTrains Train to MK cancelled. London Midland provided a taxi - if I miss connection will ticket be accepted on next train? Seeing @147270 tonight in Manc and don't wanna miss it!
#Tragedy","@241935 Yes Adam, please speak with station staff who can advise. ^BT",train_status,conservative_customer_response_rules
526870,526869,Sat Dec 02 07:14:59 +0000 2017,"@VirginTrains the crew, especially Jeanine, of the 05:25 Manc to Stafford were absolutely lovely. Very helpful at sorting my assistance and getting me off the train, and just very friendly. Big thanks from me! :)","@129868 Thank you for this feedback Charlie, we will be sure to pass this on. ^BT",complaint_feedback,conservative_customer_response_rules
526873,526871,Sat Dec 02 07:14:47 +0000 2017,@VirginTrains 06:55 Manchester Piccadilly to london Euston.,@241936 This service will now run as scheduled and run through to London Euston. ^BT,train_status,conservative_customer_response_rules
526875,526874,Sat Dec 02 06:54:24 +0000 2017,@VirginTrains hi. Currently on a train to Milton Keynes.  Meant to be going to London Euston but damaged lines. Will there be transport at Milton Keynes for the rest of the journey?,@241936 Which service are you on Niamh? ^BT,train_status,conservative_customer_response_rules
526880,526895,Sat Dec 02 07:09:43 +0000 2017,@VirginTrains @LondonMidland @120576 What alternative route can I take from Wilmslow?,"@241939 @LondonMidland @120576 What time are you looking to travel, the effected lines are now open so services will run as scheduled but meet with delay. ^BT",train_status,conservative_customer_response_rules
526899,526898,Sat Dec 02 07:07:03 +0000 2017,@VirginTrains what’s the latest going into Euston,"@241941 Service are now running through the effected area, but delays are expected. We advice to keep up to date here https://t.co/x9m8RrUaGT  ^BT",train_status,conservative_customer_response_rules
526901,526900,Sat Dec 02 07:07:17 +0000 2017,@VirginTrains What are alternative routes to London from Wilmslow?,@241939 Services are not running through the effected area. Which service are you looking to travel on? ^BT,train_status,conservative_customer_response_rules
527314,527313,Sat Dec 02 07:37:44 +0000 2017,"@VirginTrains I need to get back to Preston from Euston around 10am, are trains still delayed?",@242055 Service are meeting with delay due to damage to the overhead wires between Euston and Watford Junction. We advise to keep up to date here https://t.co/mPukV7bSIe  ^BT,train_status,conservative_customer_response_rules
527316,527315,Sat Dec 02 07:37:19 +0000 2017,"@VirginTrains really uncomfortable journey to London, heaters along window seats on full blast it burnt my leg and had to move from a reserved seat to a busy area because of this 😡 dreading journey home later!","@242056 Sorry to hear this Laura, which service are you on today? ^BT",seat_reservation,conservative_customer_response_rules
526864,526865,Sat Dec 02 07:16:13 +0000 2017,@VirginTrains All your Trains from London Euston appear affected looking at your website but Staff at station inform me that Trains are running and I can use the train before or after my scheduled but cancelled train - please confirm if incorrect,"@241934 Sorry for the delays Steve, if your service is cancelled you will be able to board the next available service. ^BT",train_status,conservative_customer_response_rules
527321,527319,Sat Dec 02 07:36:21 +0000 2017,@VirginTrains @LondonMidland @120576 8:30-9:00 ish,@242057 @LondonMidland @120576 The two trains showing as running around this time are the 08:46 London Midland service and the 09:20 Virgin Trains service. ^BT,train_status,conservative_customer_response_rules
527325,527323,Sat Dec 02 07:34:17 +0000 2017,@VirginTrains Morning. Are all problems from yesterday sorted? Need to get to London from Birmingham,"@230941 Services are still effected by the distruption, which service are you looking to board? ^BT",train_status,conservative_customer_response_rules
527324,527326,Sat Dec 02 07:53:46 +0000 2017,@VirginTrains The 12.30,"@230941 We don't have a 12:30, we have a 12:10 and 12:50 which are both due to run today. We do advise keeping up to date with services here https://t.co/fDSVWpjtAg ^BT",train_status,conservative_customer_response_rules
527327,527328,Sat Dec 02 09:13:16 +0000 2017,"@VirginTrains That’s interesting as this is my booking., https://t.co/qGgr9MUMGD","@230941 This service has been cancelled, therefore you will be able to board the 12:10 or 12:50. ^BT",train_status,conservative_customer_response_rules
